order_id,product_key,customer_id,geography_id,order_date_id,ship_date_id,order_priority,ship_mode,sales,profit,quantity,discount,shipping_cost
MX-2014-140438,1180,BF-111703,606,1442,1444,Medium,First Class,24,3.06,3,0.0,1.983
MX-2014-140438,1243,BF-111703,606,1442,1444,Medium,First Class,150,68.8,5,0.0,16.555
MX-2014-144316,1167,Dp-132403,661,1443,1448,Medium,Second Class,58,12.8,5,0.0,3.563
MX-2014-144316,1540,Dp-132403,661,1443,1448,Medium,Second Class,66,5.2,5,0.0,9.211
SF-2014-7520,1541,BS-18001,662,1450,1452,High,Second Class,62,11.76,4,0.0,10.78
SF-2014-7520,1542,BS-18001,662,1450,1452,High,Second Class,204,85.5,6,0.0,32.29
MX-2014-158827,1543,TC-215353,663,1461,1463,Medium,First Class,135,17.58,3,0.0,10.925
ES-2011-5158376,1544,JS-159402,664,24,26,High,Second Class,28,4.14,1,0.0,3.33
CA-2011-4710,1545,SN-105602,665,49,51,High,First Class,277,30.42,1,0.0,46.69
CA-2011-4710,1546,SN-105602,665,49,51,High,First Class,97,36.84,1,0.0,6.88
CA-2011-4710,1547,SN-105602,665,49,51,High,First Class,30,7.71,1,0.0,3.92
CA-2011-4710,1548,SN-105602,665,49,51,High,First Class,37,13.02,1,0.0,7.41
CA-2011-9510,1549,RD-96602,666,88,90,Critical,First Class,5,2.25,1,0.0,1.19
MX-2011-124170,1550,BE-113353,463,110,113,Medium,Second Class,33,3.58,1,0.0,4.978
MX-2011-152037,1463,ME-173203,667,256,259,Medium,Second Class,13,5.36,1,0.0,0.064
MX-2011-162488,1551,JP-161353,461,266,266,Critical,Same Day,10,0.28,1,0.0,3.385
ES-2011-1228490,1552,CH-120702,335,297,301,High,Second Class,22,1.32,1,0.0,2.05
IT-2011-3528798,1553,CM-126552,668,310,312,Critical,First Class,44,16.23,1,0.0,19.88
MX-2011-135573,1554,DS-130303,470,327,330,High,Second Class,138,33.16,1,0.0,8.738
ES-2012-4159779,1555,CR-128202,387,452,452,Medium,Same Day,128,55.17,1,0.0,0.2
ES-2012-5916678,1058,BE-114552,387,482,485,High,First Class,11,1.65,1,0.0,2.32
IN-2012-80391,1556,BC-111251,669,493,496,Medium,First Class,26,1.29,1,0.0,3.25
ES-2012-2654005,1557,MG-178752,670,508,508,Medium,Same Day,15,5.37,1,0.0,1.8
IN-2012-33288,1558,PC-190001,490,508,511,High,Second Class,11,4.38,1,0.0,1.79
IN-2012-78886,1559,SL-201551,494,517,521,Medium,Second Class,12,4.26,1,0.0,1.03
IN-2012-55821,1560,BF-112151,671,523,524,High,First Class,17,5.37,1,0.0,3.48
CA-2012-8880,1561,NM-84452,626,542,544,Critical,First Class,18,5.25,1,0.0,2.22
IN-2012-70619,1562,GM-144551,432,578,582,Medium,Second Class,29,5.22,1,0.0,1.77
IT-2012-4058325,1563,PO-191952,672,584,585,Critical,First Class,11,2.16,1,0.0,3.43
ES-2012-2462374,1564,PM-191352,528,689,691,High,Second Class,12,2.37,1,0.0,1.4
CA-2012-890,1565,SL-101552,673,706,708,High,First Class,28,3.06,1,0.0,0.71
MX-2012-114902,1566,VM-216853,520,727,727,Critical,Same Day,3,1.42,1,0.0,0.666
MX-2012-100258,1567,KM-163753,388,728,731,Medium,First Class,6,2.2,1,0.0,0.86
MX-2012-100258,1568,KM-163753,388,728,731,Medium,First Class,19,8.0,1,0.0,0.01
MX-2012-100258,1569,KM-163753,388,728,731,Medium,First Class,18,4.74,1,0.0,1.111
CA-2013-1140,1570,TC-114752,521,734,736,High,Second Class,13,5.01,1,0.0,1.44
ES-2013-5540061,1571,TA-213852,674,775,775,Medium,Same Day,30,11.94,1,0.0,2.47
IN-2013-70178,1572,PO-191801,530,803,807,Medium,Second Class,13,3.6,1,0.0,0.52
IN-2013-70178,1573,PO-191801,530,803,807,Medium,Second Class,31,0.0,1,0.0,3.52
CA-2013-800,1574,ED-38852,626,838,838,Critical,Same Day,15,2.61,1,0.0,3.27
ES-2013-1713812,1575,MG-178752,675,858,858,Critical,Same Day,22,0.0,1,0.0,7.24
IN-2013-48184,1576,NM-184451,676,892,892,Critical,Same Day,36,5.37,1,0.0,1.79
ES-2013-4727168,1577,CR-125802,677,917,918,Medium,First Class,19,8.91,1,0.0,2.14
CA-2013-8330,1578,SJ-101252,678,950,953,Medium,First Class,12,1.23,1,0.0,0.57
CA-2013-8330,1579,SJ-101252,678,950,953,Medium,First Class,11,2.97,1,0.0,2.65
IN-2013-71592,1580,NM-184451,679,967,969,Critical,Second Class,17,8.16,1,0.0,5.2
ES-2013-2371724,1581,DW-134802,405,967,970,Critical,Second Class,6,1.26,1,0.0,1.03
IN-2013-43151,1582,SU-206651,680,991,994,High,Second Class,14,2.34,1,0.0,1.61
MX-2013-158064,1583,Dp-132403,481,993,995,High,Second Class,41,1.24,1,0.0,8.97
MX-2013-153878,1584,NL-183103,385,1039,1041,Medium,First Class,11,0.0,1,0.0,0.652
MX-2013-116624,1121,AD-101803,681,1043,1043,Medium,Same Day,34,2.72,1,0.0,1.921
IN-2013-15277,1585,MR-175451,682,1046,1046,Critical,Same Day,7,1.83,1,0.0,1.5
IT-2013-2720003,1586,MR-175452,683,1069,1071,Critical,First Class,49,4.92,1,0.0,10.41
MX-2013-107006,1259,NZ-185653,436,1075,1076,High,First Class,33,7.2,1,0.0,7.547
MX-2013-150238,1587,EH-140053,575,1076,1079,Medium,Second Class,11,2.14,1,0.0,0.535
ES-2013-5634442,1588,VM-216852,684,1085,1087,Critical,First Class,11,2.64,1,0.0,3.68
ES-2014-4058824,1589,HJ-148752,573,1098,1101,High,First Class,9,4.05,1,0.0,0.96
MX-2014-166660,1590,CW-119053,582,1102,1102,Medium,Same Day,32,7.28,1,0.0,5.436
CA-2014-7680,1591,BT-15302,685,1109,1111,High,Second Class,24,0.45,1,0.0,1.59
MX-2014-154466,1592,AD-101803,583,1130,1132,High,First Class,32,14.22,1,0.0,5.319
ES-2014-3168055,1593,DB-132702,686,1134,1137,Medium,First Class,18,5.25,1,0.0,1.45
ES-2014-4841141,1594,SR-207402,687,1148,1148,Critical,Same Day,29,11.88,1,0.0,8.1
ES-2014-4109088,1595,DB-133602,688,1223,1228,Medium,Second Class,15,1.05,1,0.0,1.31
IN-2014-27667,1596,RD-198101,689,1229,1231,High,First Class,11,5.28,1,0.0,1.22
MX-2014-163195,1597,JB-160453,690,1243,1248,High,Second Class,18,2.64,1,0.0,2.308
ES-2014-1472055,1598,EL-137352,613,1251,1251,High,Same Day,536,91.17,1,0.0,104.69
CA-2014-580,1599,Dp-32402,555,1273,1275,Critical,Second Class,50,0.99,1,0.0,9.65
CA-2014-580,1600,Dp-32402,555,1273,1275,Critical,Second Class,4,1.14,1,0.0,0.69
ES-2014-3078855,1594,KB-164052,373,1273,1275,High,Second Class,29,11.88,1,0.0,2.36
ES-2014-2189069,1601,DW-134802,618,1277,1277,High,Same Day,40,1.98,1,0.0,5.47
IN-2014-63374,1602,MH-181151,619,1277,1279,High,Second Class,50,17.64,1,0.0,10.34
ES-2014-1359331,1603,TT-214602,420,1293,1297,High,Second Class,48,6.18,1,0.0,6.41
ES-2014-4165651,1191,EL-137352,353,1308,1310,High,Second Class,48,14.52,1,0.0,6.02
CA-2014-1400,1604,JK-61202,626,1321,1326,Medium,Second Class,46,12.03,1,0.0,5.87
CA-2014-1400,1605,JK-61202,626,1321,1326,Medium,Second Class,53,12.6,1,0.0,8.91
ES-2014-5989518,1606,AH-101202,387,1322,1324,Medium,First Class,53,9.45,1,0.0,7.42
ES-2014-5335914,1607,BS-118002,336,1327,1329,Medium,First Class,30,0.87,1,0.0,5.01
ES-2014-5225520,1608,TT-214602,464,1333,1336,Medium,Second Class,10,4.92,1,0.0,0.59
ES-2014-1972860,1609,NF-184752,691,1340,1340,Critical,Same Day,17,6.33,1,0.0,3.29
MX-2014-162803,1610,SL-201553,692,1350,1351,High,First Class,6,0.04,1,0.0,0.023
IN-2014-41814,1611,SD-204851,637,1351,1353,Critical,First Class,7,0.12,1,0.0,2.21
IN-2014-81154,1612,NL-183101,640,1358,1358,Critical,Same Day,51,6.09,1,0.0,17.67
MX-2014-167871,1501,HP-148153,693,1359,1361,Critical,Second Class,9,2.44,1,0.0,1.869
MX-2014-149622,1108,DB-129103,540,1413,1417,High,Second Class,7,3.3,1,0.0,0.495
MX-2014-141229,1431,HR-147703,694,1420,1421,High,First Class,10,3.5,1,0.0,1.782
MX-2014-129833,1613,AG-107653,695,1433,1435,Medium,First Class,35,1.38,1,0.0,4.173
ES-2014-2939767,1614,DE-132552,696,1433,1436,Medium,First Class,43,2.16,1,0.0,3.91
CA-2014-110,1615,JS-59402,536,1438,1440,High,Second Class,17,4.11,1,0.0,3.05
MX-2014-160241,1616,CL-127003,575,1440,1442,Critical,Second Class,16,7.54,1,0.0,3.937
MX-2014-129154,1617,NP-186853,697,1447,1451,Medium,Second Class,10,2.94,1,0.0,0.334
IR-2011-1940,1618,BT-15303,698,94,99,Medium,Second Class,8,3.21,1,0.0,0.88
RS-2011-8340,1599,DH-36753,440,103,103,Medium,Same Day,50,0.99,1,0.0,3.06
RS-2011-8340,1619,DH-36753,440,103,103,Medium,Same Day,18,3.3,1,0.0,1.2
QA-2011-3520,1620,TC-114753,443,126,128,High,First Class,25,7.92,1,0.0,4.43
PL-2011-1120,1621,KM-63753,453,224,225,High,First Class,13,0.39,1,0.0,2.39
PL-2011-1120,1622,KM-63753,453,224,225,High,First Class,41,11.16,1,0.0,8.67
IZ-2011-5300,1623,RB-94652,458,254,256,High,Second Class,12,0.0,1,0.0,1.74
RS-2011-3200,1624,HJ-48752,699,256,259,Medium,First Class,16,0.45,1,0.0,0.08
IZ-2011-7480,1625,MA-75602,538,264,266,Medium,Second Class,14,6.78,1,0.0,0.56
IZ-2011-7480,1195,MA-75602,538,264,266,Medium,Second Class,199,55.68,1,0.0,10.23
IR-2011-630,1599,SZ-100352,700,271,273,High,Second Class,50,0.99,1,0.0,8.77
UZ-2011-8840,1626,EL-37352,701,280,283,Critical,First Class,47,18.33,1,0.0,7.71
UZ-2011-8840,1627,EL-37352,701,280,283,Critical,First Class,62,24.84,1,0.0,11.33
RO-2011-8680,1628,AB-602,702,315,318,Critical,First Class,19,4.71,1,0.0,4.54
RS-2011-2830,1629,RH-95102,440,318,319,Critical,First Class,49,5.85,1,0.0,13.48
KG-2011-1040,1630,RM-96753,703,353,356,High,Second Class,17,6.09,1,0.0,3.77
UP-2011-3180,1631,FC-42452,474,360,363,Medium,Second Class,48,6.3,1,0.0,4.42
UP-2012-8890,1632,SL-101553,704,433,433,Critical,Same Day,6,2.49,1,0.0,1.29
UP-2012-8890,1633,SL-101553,704,433,433,Critical,Same Day,13,4.5,1,0.0,3.08
IR-2012-8510,1634,GH-44102,700,489,492,Medium,First Class,13,3.57,1,0.0,1.53
RS-2012-1720,1635,JK-56402,705,530,532,High,Second Class,25,1.5,1,0.0,5.45
IZ-2012-3180,1636,NZ-85651,538,586,588,Critical,Second Class,17,7.14,1,0.0,4.17
PL-2012-1090,1376,BE-13352,706,595,600,Medium,Second Class,13,5.46,1,0.0,0.39
RS-2012-1550,1637,BD-15602,707,651,654,High,First Class,30,5.7,1,0.0,6.29
RS-2012-8830,1638,BF-11702,708,706,709,High,Second Class,30,10.35,1,0.0,5.84
HU-2012-4000,1639,CC-21002,709,708,711,Medium,Second Class,44,10.2,1,0.0,0.24
PL-2013-2260,1640,SC-106802,710,751,755,Medium,Second Class,15,4.2,1,0.0,1.1
PL-2013-2260,1641,SC-106802,710,751,755,Medium,Second Class,11,0.51,1,0.0,0.1
PL-2013-2260,1642,SC-106802,710,751,755,Medium,Second Class,47,3.78,1,0.0,6.1
SA-2013-3980,1643,SJ-101253,657,768,768,Medium,Same Day,30,2.67,1,0.0,6.11
IR-2013-8490,1644,SS-105152,711,787,789,High,Second Class,5,2.19,1,0.0,0.95
RO-2013-5870,1645,JO-55502,712,812,817,Medium,Second Class,48,0.0,1,0.0,7.49
AU-2013-6980,1646,SN-107102,713,816,819,High,Second Class,46,15.06,1,0.0,3.29
AU-2013-6980,1647,SN-107102,713,816,819,High,Second Class,212,80.58,1,0.0,29.24
EZ-2013-8720,1648,TC-114753,559,827,827,High,Same Day,14,2.97,1,0.0,1.55
IZ-2013-2930,1605,NM-84453,714,908,913,Medium,Second Class,53,12.6,1,0.0,4.43
BO-2013-3910,1649,PO-91803,715,921,924,Medium,Second Class,8,0.66,1,0.0,0.52
IZ-2013-6850,1650,JK-56402,716,949,951,High,First Class,6,2.37,1,0.0,0.92
UP-2013-190,1651,FG-42603,650,956,960,Medium,Second Class,11,2.88,1,0.0,0.65
RS-2013-9680,1652,FG-42603,440,986,989,Critical,Second Class,22,1.98,1,0.0,3.97
IR-2013-5070,1653,CC-24302,717,990,992,High,Second Class,9,2.7,1,0.0,0.5
IR-2013-3430,1654,CH-20702,718,994,996,High,Second Class,15,1.92,1,0.0,0.67
PL-2013-4220,1655,JK-61203,719,1030,1032,High,First Class,41,4.95,1,0.0,4.87
RS-2013-5010,1656,JL-51752,720,1039,1042,High,Second Class,26,0.51,1,0.0,3.66
SA-2013-8370,1657,PB-88053,468,1048,1051,Medium,Second Class,20,8.19,1,0.0,2.76
MG-2013-6890,1658,TC-115352,721,1091,1091,Medium,Same Day,8,0.15,1,0.0,0.99
SA-2014-3060,1659,RB-97053,657,1122,1127,High,Second Class,19,1.14,1,0.0,3.95
RS-2014-9310,1361,SL-101553,722,1159,1164,Medium,Second Class,18,6.06,1,0.0,0.81
GG-2014-5990,1241,PO-91953,723,1203,1205,Critical,Second Class,14,4.08,1,0.0,5.75
IZ-2014-3970,1579,JB-60452,724,1243,1247,High,Second Class,11,2.97,1,0.0,1.47
UP-2014-1500,1660,RM-96753,704,1244,1248,Medium,Second Class,11,1.8,1,0.0,1.68
SY-2014-8240,1661,EK-37952,725,1249,1250,High,First Class,17,6.21,1,0.0,2.55
SA-2014-9630,1662,VT-117002,657,1260,1263,Critical,First Class,16,5.88,1,0.0,5.96
RS-2014-9870,1663,JS-59403,726,1260,1263,High,Second Class,9,1.35,1,0.0,1.39
RS-2014-9870,1578,JS-59403,726,1260,1263,High,Second Class,12,1.23,1,0.0,2.92
IR-2014-420,1664,CR-28202,727,1263,1265,Critical,Second Class,19,0.36,1,0.0,5.47
BO-2014-5730,1665,ME-73202,728,1273,1276,High,Second Class,51,16.23,1,0.0,5.28
HR-2014-4380,1637,DS-30302,729,1277,1279,Medium,First Class,30,5.7,1,0.0,2.19
IR-2014-6230,1666,DE-32552,620,1277,1280,High,Second Class,141,1.38,1,0.0,27.7
IR-2014-6230,1667,DE-32552,620,1277,1280,High,Second Class,35,7.92,1,0.0,4.32
PL-2014-4440,1668,PA-90602,719,1284,1284,High,Same Day,142,24.06,1,0.0,6.54
PL-2014-4440,1669,PA-90602,719,1284,1284,High,Same Day,42,4.98,1,0.0,8.89
UP-2014-7220,1670,JK-56402,730,1288,1289,Medium,Same Day,205,57.27,1,0.0,29.43
IS-2014-1420,1671,SM-103202,731,1305,1306,High,Same Day,14,5.16,1,0.0,1.34
BO-2014-2640,1672,TW-110252,732,1316,1317,High,First Class,10,4.53,1,0.0,3.16
RS-2014-4620,1673,CR-26253,733,1322,1324,Medium,Second Class,61,29.76,1,0.0,5.37
RS-2014-4620,1674,CR-26253,733,1322,1324,Medium,Second Class,35,11.16,1,0.0,1.27
RS-2014-7450,1675,KF-62852,440,1348,1351,Critical,Second Class,17,0.48,1,0.0,4.47
IR-2014-440,1676,VP-117302,734,1406,1408,Medium,Second Class,50,0.0,1,0.0,8.14
IR-2014-7020,1677,PL-89252,651,1412,1415,Critical,First Class,142,22.71,1,0.0,47.37
EZ-2014-8420,1239,JB-60452,559,1433,1436,Medium,First Class,49,7.89,1,0.0,6.11
RS-2014-5060,1672,JP-61352,440,1435,1435,Medium,Same Day,10,4.53,1,0.0,0.71
RS-2014-5060,1678,JP-61352,440,1435,1435,Medium,Same Day,11,1.71,1,0.0,0.53
IS-2014-4250,1679,MO-78002,735,1447,1450,High,First Class,278,75.18,1,0.0,63.45
UP-2014-7980,1574,DP-33903,736,1449,1454,Medium,Second Class,15,2.61,1,0.0,1.09
AO-2011-8430,1680,MA-79951,568,20,20,High,Same Day,48,15.84,1,0.0,7.92
AO-2011-8430,1681,MA-79951,568,20,20,High,Same Day,49,15.51,1,0.0,11.64
CG-2011-6540,1682,TH-115501,435,56,58,High,Second Class,7,0.57,1,0.0,0.7
CG-2011-6540,1683,TH-115501,435,56,58,High,Second Class,9,1.59,1,0.0,1.13
CG-2011-8550,1684,DA-34501,599,94,97,Medium,First Class,8,3.81,1,0.0,1.17
CM-2011-6590,1685,SC-106801,737,101,103,High,Second Class,57,8.52,1,0.0,3.62
LI-2011-9980,1686,PM-91351,738,103,105,High,Second Class,17,7.98,1,0.0,1.33
LI-2011-9980,1687,PM-91351,738,103,105,High,Second Class,10,0.18,1,0.0,0.35
NG-2011-9540,1688,BF-10051,442,115,118,High,First Class,14,4.32,1,0.0,2.2
SF-2011-2700,1689,AT-4351,656,154,159,Medium,Second Class,30,2.73,1,0.0,3.78
MO-2011-2710,1437,DE-32551,739,174,177,Medium,Second Class,49,24.45,1,0.0,5.02
CG-2011-5540,1690,DW-34801,599,270,271,High,First Class,67,24.78,1,0.0,19.92
PU-2011-2920,1691,BT-15301,740,335,335,High,Same Day,14,3.3,1,0.0,1.45
PU-2011-2920,1692,BT-15301,740,335,335,High,Same Day,58,25.65,1,0.0,8.76
ZA-2011-5180,1693,RB-97051,741,346,351,Medium,Second Class,20,2.85,1,0.0,1.26
EG-2012-8470,1694,LC-69601,478,376,379,High,First Class,7,2.76,1,0.0,2.17
EG-2012-6410,1695,CR-26251,742,378,380,High,Second Class,16,1.26,1,0.0,1.94
EG-2012-6410,1696,CR-26251,742,378,380,High,Second Class,11,4.14,1,0.0,1.47
GH-2012-1670,1697,TW-110251,621,434,436,Critical,First Class,25,10.86,1,0.0,5.84
SO-2012-2390,1698,SR-107401,743,449,454,High,Second Class,13,6.36,1,0.0,0.74
EG-2012-730,1699,PC-90001,478,537,539,Medium,First Class,26,11.07,1,0.0,5.27
EG-2012-730,1700,PC-90001,478,537,539,Medium,First Class,14,5.4,1,0.0,2.22
CG-2012-9200,1701,JK-56401,599,567,568,High,First Class,54,4.29,1,0.0,4.09
ZA-2012-3540,1702,KM-63751,744,570,573,High,Second Class,10,3.21,1,0.0,1.66
MO-2012-7280,1703,PN-87751,547,578,583,High,Second Class,12,1.65,1,0.0,1.52
MA-2012-7570,1704,MH-81151,745,630,632,High,Second Class,16,4.83,1,0.0,2.4
AO-2012-2810,1705,HJ-48751,568,638,640,Medium,Second Class,15,2.94,1,0.0,1.46
SG-2012-4790,1706,JK-61201,746,697,699,High,First Class,13,6.09,1,0.0,4.33
TZ-2012-5980,1707,MO-78001,588,700,705,Medium,Second Class,32,12.96,1,0.0,2.68
TZ-2012-5980,1708,MO-78001,588,700,705,Medium,Second Class,51,17.94,1,0.0,5.25
TZ-2012-5980,1709,MO-78001,588,700,705,Medium,Second Class,15,0.57,1,0.0,3.12
EG-2013-2850,1710,JP-61351,747,749,751,Medium,Second Class,20,0.99,1,0.0,0.86
ZA-2013-7100,1711,PV-89851,748,753,755,High,Second Class,18,1.74,1,0.0,1.8
CD-2013-4900,1712,SM-103201,525,776,778,Critical,Second Class,28,0.0,1,0.0,1.86
KE-2013-2790,1657,PC-90001,526,785,787,High,Second Class,20,8.19,1,0.0,2.58
KE-2013-2790,1657,PC-90001,526,785,787,High,Second Class,20,8.19,1,0.0,2.41
KE-2013-2790,1713,PC-90001,526,785,787,High,Second Class,57,28.71,1,0.0,2.51
TS-2013-5690,1638,CM-26551,749,795,795,Medium,Same Day,30,10.35,1,0.0,3.59
CG-2013-8200,1714,VF-117151,750,802,807,Medium,Second Class,14,1.08,1,0.0,0.84
MO-2013-6430,1715,PL-89251,751,823,826,High,First Class,63,18.78,1,0.0,7.46
MO-2013-8690,1716,SD-104851,752,839,839,Critical,Same Day,138,17.91,1,0.0,52.44
ML-2013-5500,1717,MP-81751,753,904,908,Medium,Second Class,54,12.39,1,0.0,4.18
ML-2013-5500,1718,MP-81751,753,904,908,Medium,Second Class,49,19.68,1,0.0,4.73
MO-2013-5330,1719,PO-91951,547,904,909,Medium,Second Class,6,1.65,1,0.0,0.62
ZA-2013-9060,1477,BF-11701,560,911,913,Critical,First Class,31,8.61,1,0.0,12.01
AG-2013-4150,1720,DB-32701,754,930,933,High,Second Class,45,8.49,1,0.0,8.3
AG-2013-4150,1721,DB-32701,754,930,933,High,Second Class,62,4.29,1,0.0,10.8
AG-2013-4150,1722,DB-32701,754,930,933,High,Second Class,55,2.73,1,0.0,8.37
MO-2013-2310,1723,PV-89851,547,930,935,Medium,Second Class,9,1.38,1,0.0,0.27
MO-2013-1730,1724,AP-7201,547,941,944,High,Second Class,19,8.94,1,0.0,1.19
MO-2013-1730,1725,AP-7201,547,941,944,High,Second Class,31,3.42,1,0.0,3.01
NG-2013-1440,1247,SC-106801,442,956,961,Medium,Second Class,51,14.64,1,0.0,2.53
NG-2013-1440,1726,SC-106801,442,956,961,Medium,Second Class,33,6.84,1,0.0,4.02
NG-2013-1440,1727,SC-106801,442,956,961,Medium,Second Class,46,4.62,1,0.0,3.54
SF-2013-8350,1728,MG-76501,755,966,968,High,First Class,302,27.15,1,0.0,45.96
TZ-2013-6960,1635,JJ-57601,588,970,972,High,Second Class,25,1.5,1,0.0,2.65
TZ-2013-6960,1706,JJ-57601,588,970,972,High,Second Class,13,6.09,1,0.0,1.17
TZ-2013-6960,1729,JJ-57601,588,970,972,High,Second Class,13,3.54,1,0.0,2.82
TZ-2013-6960,1730,JJ-57601,588,970,972,High,Second Class,24,11.1,1,0.0,3.83
CG-2013-1870,1695,HD-47851,756,980,980,Medium,Same Day,16,1.26,1,0.0,2.83
KE-2013-4620,1731,SW-103501,757,984,988,High,Second Class,11,1.74,1,0.0,0.85
KE-2013-4620,1732,SW-103501,757,984,988,High,Second Class,43,2.16,1,0.0,5.37
ZA-2013-9740,1733,DB-29101,560,987,989,Critical,Second Class,16,5.1,1,0.0,4.26
SF-2013-70,1734,EL-37351,434,1011,1015,Medium,Second Class,25,9.78,1,0.0,2.2
MA-2013-1850,1709,DH-36751,745,1018,1019,Critical,First Class,15,0.57,1,0.0,5.32
CM-2013-4650,1523,PH-87901,758,1043,1046,Medium,Second Class,11,2.01,1,0.0,0.84
MO-2013-8630,1735,AB-2551,547,1058,1058,Medium,Same Day,28,9.21,1,0.0,3.85
MO-2013-8630,1736,AB-2551,547,1058,1058,Medium,Same Day,14,7.05,1,0.0,1.18
MO-2013-8630,1737,AB-2551,547,1058,1058,Medium,Same Day,53,9.45,1,0.0,2.48
MO-2013-8630,1738,AB-2551,547,1058,1058,Medium,Same Day,134,12.06,1,0.0,24.45
TZ-2013-6160,1739,MG-78751,759,1058,1062,Medium,Second Class,30,0.27,1,0.0,0.79
EG-2013-3930,1740,RS-98701,478,1066,1068,High,First Class,17,0.99,1,0.0,0.77
MO-2013-7280,1741,TB-111901,760,1070,1073,Critical,First Class,207,35.25,1,0.0,17.18
SF-2014-2650,1736,FG-42601,761,1107,1109,High,Second Class,14,7.05,1,0.0,1.93
SF-2014-850,1742,HJ-48751,762,1151,1153,Critical,Second Class,49,16.14,1,0.0,6.87
BN-2014-9930,1743,GH-44101,763,1164,1164,Medium,Same Day,39,7.86,1,0.0,5.04
SF-2014-2490,1744,MR-75451,434,1169,1169,Critical,Same Day,17,2.88,1,0.0,6.82
KE-2014-3240,1745,FM-42901,764,1180,1184,Medium,Second Class,14,1.56,1,0.0,1.2
CG-2014-180,1746,AT-4351,599,1204,1206,Medium,First Class,20,3.12,1,0.0,3.68
AG-2014-8390,1747,CR-28201,765,1243,1246,Critical,Second Class,39,19.29,1,0.0,10.58
ET-2014-2170,1200,AT-4351,766,1249,1250,High,First Class,17,7.14,1,0.0,1.29
EG-2014-6160,1748,CR-26251,469,1261,1266,High,Second Class,20,9.36,1,0.0,2.5
EG-2014-7000,1749,AD-1801,478,1265,1267,High,Second Class,12,3.45,1,0.0,0.58
GH-2014-7770,1750,EH-40051,502,1265,1268,Medium,Second Class,14,6.39,1,0.0,1.23
GH-2014-4170,1751,DW-34801,621,1287,1290,Medium,First Class,10,4.56,1,0.0,1.4
LY-2014-3610,1752,MP-81751,767,1293,1296,Medium,First Class,13,5.82,1,0.0,1.96
SL-2014-420,1753,MH-81151,625,1305,1307,Medium,First Class,17,7.26,1,0.0,0.42
SL-2014-420,1722,MH-81151,625,1305,1307,Medium,First Class,55,2.73,1,0.0,4.66
AG-2014-2830,1754,MO-78001,768,1309,1312,Medium,Second Class,519,98.67,1,0.0,25.75
AG-2014-2830,1676,MO-78001,768,1309,1312,Medium,Second Class,50,0.0,1,0.0,5.84
MO-2014-6730,1755,EM-42001,752,1310,1310,High,Same Day,24,9.72,1,0.0,5.34
SF-2014-8990,1756,BT-13051,630,1320,1320,High,Same Day,16,8.13,1,0.0,4.17
SF-2014-3770,1757,JL-51751,662,1337,1339,Medium,Second Class,55,13.65,1,0.0,4.99
EG-2014-9880,1192,JP-61351,478,1375,1375,Critical,Same Day,11,2.61,1,0.0,3.01
MZ-2014-9750,1758,MG-76801,769,1387,1389,Critical,Second Class,29,2.85,1,0.0,6.92
MO-2014-5580,1469,TN-110401,547,1407,1409,High,Second Class,55,10.47,1,0.0,8.11
AG-2014-2600,1547,DR-29401,770,1418,1420,Medium,Second Class,30,7.71,1,0.0,3.3
PU-2014-5300,1759,NF-84751,740,1418,1422,Medium,Second Class,11,2.73,1,0.0,1.38
SG-2014-1770,1579,BC-11251,746,1432,1432,High,Same Day,11,2.97,1,0.0,1.18
EG-2014-9910,1755,PO-91801,478,1432,1434,Critical,First Class,24,9.72,1,0.0,7.37
EG-2014-9910,1760,PO-91801,478,1432,1434,Critical,First Class,19,2.97,1,0.0,2.28
UP-2011-3090,1239,BS-18002,771,60,60,Medium,Same Day,99,15.78,2,0.0,8.42
UP-2011-3090,1761,BS-18002,771,60,60,Medium,Same Day,13,5.46,2,0.0,1.94
UP-2011-3090,1762,BS-18002,771,60,60,Medium,Same Day,116,30.06,2,0.0,19.52
IZ-2011-600,1718,DB-29103,538,209,209,Medium,Same Day,98,39.36,2,0.0,1.71
IZ-2011-600,1763,DB-29103,538,209,209,Medium,Same Day,27,4.02,2,0.0,5.44
ES-2011-2324896,1191,FC-142452,772,227,227,Medium,Same Day,97,29.04,2,0.0,12.35
ES-2011-1941756,1764,KN-167052,465,285,285,Medium,Same Day,100,27.84,2,0.0,4.16
ES-2011-4715440,1765,NK-184902,773,363,363,Medium,Same Day,24,10.02,2,0.0,0.31
MX-2012-163587,1766,TN-210403,382,370,371,Critical,Same Day,26,12.64,2,0.0,4.679
IN-2012-33708,1767,JS-159401,774,382,382,Critical,Same Day,22,10.86,2,0.0,2.43
IN-2012-64893,1768,TH-215501,775,501,501,Medium,Same Day,61,26.22,2,0.0,0.11
MX-2012-102960,1769,MH-172903,776,533,533,High,Same Day,65,27.2,2,0.0,13.133
