product_key,product_id,product_name,category,sub_category
1879,OFF-AR-10000356,"Boston Highlighters, Fluorescent",Office Supplies,Art
1880,OFF-EN-10000938,"Jiffy Business Envelopes, Security-Tint",Office Supplies,Envelopes
1881,OFF-EN-10004649,"Cameo Mailers, with clear poly window",Office Supplies,Envelopes
1882,OFF-BI-10004589,"Avery Binding Machine, Economy",Office Supplies,Binders
1883,OFF-EN-10000387,"Kraft Clasp Envelope, Recycled",Office Supplies,Envelopes
1884,OFF-EN-10001832,"Kraft Clasp Envelope, Set of 50",Office Supplies,Envelopes
1885,OFF-ELI-10001057,"Elite Trimmer, Serrated",Office Supplies,Supplies
1886,OFF-ELD-10002297,"Eldon Lockers, Blue",Office Supplies,Storage
1887,OFF-FA-10003530,"OIC Clamps, Bulk Pack",Office Supplies,Fasteners
1888,OFF-SU-10002670,"Stiletto Box Cutter, High Speed",Office Supplies,Supplies
1889,OFF-SU-10003019,"Acme Letter Opener, Serrated",Office Supplies,Supplies
1890,OFF-EN-10001157,"Ames Business Envelopes, Security-Tint",Office Supplies,Envelopes
1891,OFF-BI-10002277,"Wilson Jones 3-Hole Punch, Recycled",Office Supplies,Binders
1892,OFF-PA-10000655,"Enermax Parchment Paper, Multicolor",Office Supplies,Paper
1893,OFF-FA-10002619,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners
1894,OFF-BI-10000894,"Avery Binder Covers, Clear",Office Supplies,Binders
1895,OFF-BI-10000312,"Cardinal Binder Covers, Economy",Office Supplies,Binders
1896,OFF-LA-10002733,"Novimex File Folder Labels, Alphabetical",Office Supplies,Labels
1897,OFF-AR-10000249,"Sanford Highlighters, Fluorescent",Office Supplies,Art
1898,OFF-BI-10000423,"Acco 3-Hole Punch, Recycled",Office Supplies,Binders
1899,OFF-AP-10000800,"Breville Stove, Red",Office Supplies,Appliances
1900,OFF-AR-10000833,"Sanford Canvas, Easy-Erase",Office Supplies,Art
1901,OFF-ST-10000880,"Rogers Box, Blue",Office Supplies,Storage
1902,OFF-BI-10003025,"Cardinal Binding Machine, Durable",Office Supplies,Binders
1903,OFF-ST-10000922,"Eldon File Cart, Blue",Office Supplies,Storage
1904,OFF-AR-10001061,"Stanley Sketch Pad, Water Color",Office Supplies,Art
1905,OFF-PA-10003708,"Green Bar Computer Printout Paper, Premium",Office Supplies,Paper
1906,OFF-ST-10003088,"Fellowes Box, Wire Frame",Office Supplies,Storage
1907,OFF-FA-10002719,"OIC Rubber Bands, Bulk Pack",Office Supplies,Fasteners
1908,OFF-SU-10001869,"Stiletto Scissors, Steel",Office Supplies,Supplies
1909,OFF-LA-10000341,"Smead Shipping Labels, 5000 Label Set",Office Supplies,Labels
1910,OFF-SU-10004822,"Acme Letter Opener, Serrated",Office Supplies,Supplies
1911,OFF-EN-10001852,"Cameo Manila Envelope, with clear poly window",Office Supplies,Envelopes
1912,OFF-AR-10000720,"Binney & Smith Markers, Fluorescent",Office Supplies,Art
1913,OFF-BIC-10003841,"BIC Canvas, Water Color",Office Supplies,Art
1914,OFF-LA-10001184,"Novimex Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
1915,OFF-SME-10001745,"Smead Shelving, Blue",Office Supplies,Storage
1916,OFF-ST-10003256,"Eldon Shelving, Wire Frame",Office Supplies,Storage
1917,OFF-IBI-10000779,"Ibico Index Tab, Economy",Office Supplies,Binders
1918,OFF-CUI-10002022,"Cuisinart Refrigerator, Black",Office Supplies,Appliances
1919,OFF-BIC-10000718,"BIC Pencil Sharpener, Fluorescent",Office Supplies,Art
1920,OFF-STI-10001162,"Stiletto Letter Opener, Steel",Office Supplies,Supplies
1921,OFF-AVE-10001079,"Avery File Folder Labels, Laser Printer Compatible",Office Supplies,Labels
1922,OFF-LA-10002598,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,Labels
1923,OFF-BI-10000341,"Ibico Binding Machine, Recycled",Office Supplies,Binders
1924,OFF-SU-10001633,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies
1925,OFF-ST-10003056,"Tenex Folders, Single Width",Office Supplies,Storage
1926,OFF-AR-10002037,"Stanley Sketch Pad, Fluorescent",Office Supplies,Art
1927,OFF-HOO-10001248,"Hoover Coffee Grinder, Silver",Office Supplies,Appliances
1928,OFF-AVE-10004308,"Avery Binder, Durable",Office Supplies,Binders
1929,OFF-WIL-10003299,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders
1930,OFF-BI-10002465,"Avery Binding Machine, Clear",Office Supplies,Binders
1931,OFF-LA-10004114,"Avery File Folder Labels, Alphabetical",Office Supplies,Labels
1932,OFF-TEN-10001480,"Tenex Trays, Single Width",Office Supplies,Storage
1933,OFF-SU-10004655,"Stiletto Trimmer, Steel",Office Supplies,Supplies
1934,OFF-FEL-10004665,"Fellowes Lockers, Blue",Office Supplies,Storage
1935,OFF-ST-10002632,"Smead Shelving, Industrial",Office Supplies,Storage
1936,OFF-PA-10001878,"Enermax Cards & Envelopes, Premium",Office Supplies,Paper
1937,OFF-LA-10002159,"Hon Removable Labels, Adjustable",Office Supplies,Labels
1938,OFF-ROG-10003733,"Rogers Folders, Wire Frame",Office Supplies,Storage
1939,OFF-AR-10004454,"BIC Pens, Easy-Erase",Office Supplies,Art
1940,OFF-ACC-10004748,"Accos Push Pins, 12 Pack",Office Supplies,Fasteners
1941,OFF-ST-10004703,"Tenex Folders, Single Width",Office Supplies,Storage
1942,OFF-AR-10002113,"Boston Highlighters, Easy-Erase",Office Supplies,Art
1943,OFF-BIC-10002440,"BIC Sketch Pad, Blue",Office Supplies,Art
1944,OFF-BI-10003763,"Ibico Index Tab, Economy",Office Supplies,Binders
1945,OFF-AR-10001418,"BIC Markers, Easy-Erase",Office Supplies,Art
1946,OFF-FA-10001613,"OIC Thumb Tacks, Bulk Pack",Office Supplies,Fasteners
1947,OFF-AR-10001271,"Sanford Markers, Fluorescent",Office Supplies,Art
1948,OFF-AR-10003685,"Stanley Canvas, Water Color",Office Supplies,Art
1949,OFF-SAN-10004420,"Sanford Sketch Pad, Water Color",Office Supplies,Art
1950,OFF-NOV-10003499,"Novimex Removable Labels, Adjustable",Office Supplies,Labels
1951,OFF-EN-10002449,"Ames Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
1952,OFF-EN-10004938,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes
1953,OFF-BI-10003917,"Wilson Jones 3-Hole Punch, Recycled",Office Supplies,Binders
1954,OFF-STI-10000305,"Stiletto Shears, High Speed",Office Supplies,Supplies
1955,OFF-SU-10001592,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies
1956,OFF-AR-10000594,"Binney & Smith Highlighters, Water Color",Office Supplies,Art
1957,OFF-EAT-10004051,"Eaton Memo Slips, Recycled",Office Supplies,Paper
1958,OFF-SU-10004818,"Stiletto Trimmer, Steel",Office Supplies,Supplies
1959,OFF-ST-10003102,"Rogers Lockers, Single Width",Office Supplies,Storage
1960,OFF-WIL-10001979,"Wilson Jones Binder Covers, Clear",Office Supplies,Binders
1961,OFF-AR-10003085,"Stanley Markers, Easy-Erase",Office Supplies,Art
1962,OFF-NOV-10003401,"Novimex Color Coded Labels, Alphabetical",Office Supplies,Labels
1963,OFF-EAT-10001303,"Eaton Message Books, Premium",Office Supplies,Paper
1964,OFF-SAN-10004824,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art
1965,OFF-FA-10004899,"OIC Clamps, 12 Pack",Office Supplies,Fasteners
1966,OFF-BI-10001293,"Acco 3-Hole Punch, Clear",Office Supplies,Binders
1967,OFF-IBI-10003191,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders
1968,OFF-SAN-10002839,"Sanford Canvas, Fluorescent",Office Supplies,Art
1969,OFF-KLE-10002869,"Kleencut Letter Opener, High Speed",Office Supplies,Supplies
1970,OFF-EN-10001136,"Kraft Interoffice Envelope, Recycled",Office Supplies,Envelopes
1971,OFF-ST-10000704,"Rogers File Cart, Blue",Office Supplies,Storage
1972,OFF-AR-10004918,"Binney & Smith Pens, Fluorescent",Office Supplies,Art
1973,OFF-BI-10002281,"Ibico Binder Covers, Clear",Office Supplies,Binders
1974,OFF-FA-10003734,"OIC Rubber Bands, Metal",Office Supplies,Fasteners
1975,OFF-BIN-10001385,"Binney & Smith Pens, Fluorescent",Office Supplies,Art
1976,OFF-EN-10002434,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes
1977,OFF-FA-10000227,"OIC Clamps, Metal",Office Supplies,Fasteners
1978,OFF-FA-10000474,"OIC Staples, 12 Pack",Office Supplies,Fasteners
1979,OFF-PA-10002338,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper
1980,OFF-AR-10002111,"Sanford Highlighters, Easy-Erase",Office Supplies,Art
1981,OFF-FA-10001184,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners
1982,OFF-ACC-10002772,"Acco Index Tab, Economy",Office Supplies,Binders
1983,OFF-SAN-10001074,"SanDisk Message Books, Premium",Office Supplies,Paper
1984,OFF-BI-10001867,"Acco Binder Covers, Recycled",Office Supplies,Binders
1985,OFF-BI-10002562,"Ibico Binding Machine, Durable",Office Supplies,Binders
1986,OFF-IBI-10001772,"Ibico Index Tab, Clear",Office Supplies,Binders
1987,OFF-LA-10003511,"Avery Round Labels, Adjustable",Office Supplies,Labels
1988,OFF-ST-10004267,"Smead File Cart, Single Width",Office Supplies,Storage
1989,OFF-BI-10000816,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders
1990,OFF-PA-10001236,"Enermax Message Books, Recycled",Office Supplies,Paper
1991,OFF-FA-10000406,"Advantus Thumb Tacks, Metal",Office Supplies,Fasteners
1992,OFF-PA-10002022,"Xerox Message Books, 8.5 x 11",Office Supplies,Paper
1993,OFF-SU-10004846,"Acme Box Cutter, Serrated",Office Supplies,Supplies
1994,OFF-EN-10004150,"GlobeWeis Business Envelopes, Recycled",Office Supplies,Envelopes
1995,OFF-ST-10002161,"Tenex Trays, Single Width",Office Supplies,Storage
1996,OFF-ST-10000362,"Eldon File Cart, Blue",Office Supplies,Storage
1997,OFF-AR-10002672,"Boston Highlighters, Blue",Office Supplies,Art
1998,OFF-AR-10000539,"Boston Markers, Easy-Erase",Office Supplies,Art
1999,OFF-PA-10002974,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper
2000,OFF-SU-10001731,"Acme Letter Opener, Serrated",Office Supplies,Supplies
2001,OFF-AR-10001813,"Stanley Markers, Fluorescent",Office Supplies,Art
2002,OFF-LA-10001731,"Avery Removable Labels, Alphabetical",Office Supplies,Labels
2003,OFF-FA-10004813,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners
2004,OFF-SU-10004872,"Elite Letter Opener, Easy Grip",Office Supplies,Supplies
2005,OFF-SU-10004663,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies
2006,OFF-FA-10004946,"Advantus Staples, Metal",Office Supplies,Fasteners
2007,OFF-BI-10001717,"Avery Hole Reinforcements, Durable",Office Supplies,Binders
2008,OFF-PA-10003365,"Eaton Cards & Envelopes, Multicolor",Office Supplies,Paper
2009,OFF-AR-10000481,"BIC Markers, Blue",Office Supplies,Art
2010,OFF-AR-10001952,"BIC Canvas, Easy-Erase",Office Supplies,Art
2011,OFF-SU-10003924,"Elite Trimmer, Steel",Office Supplies,Supplies
2012,OFF-EN-10000296,"Cameo Business Envelopes, Security-Tint",Office Supplies,Envelopes
2013,OFF-FA-10003819,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners
2014,OFF-AR-10002747,"Boston Canvas, Fluorescent",Office Supplies,Art
2015,OFF-AR-10000091,"BIC Highlighters, Water Color",Office Supplies,Art
2016,OFF-ST-10003952,"Rogers Trays, Single Width",Office Supplies,Storage
2017,OFF-BI-10000325,"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders
2018,OFF-BI-10001984,"Ibico Binding Machine, Economy",Office Supplies,Binders
2019,OFF-PA-10002524,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper
2020,OFF-SU-10000707,"Stiletto Shears, Serrated",Office Supplies,Supplies
2021,OFF-AR-10003897,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art
2022,OFF-LA-10002334,"Smead Shipping Labels, Alphabetical",Office Supplies,Labels
2023,OFF-BI-10004685,"Acco Binder, Economy",Office Supplies,Binders
2024,OFF-LA-10004007,"Harbour Creations Color Coded Labels, Adjustable",Office Supplies,Labels
2025,OFF-BI-10003372,"Ibico Binding Machine, Durable",Office Supplies,Binders
2026,OFF-EN-10000061,"Cameo Business Envelopes, Set of 50",Office Supplies,Envelopes
2027,OFF-FA-10000470,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners
2028,OFF-BI-10004908,"Avery Binder Covers, Economy",Office Supplies,Binders
2029,OFF-BI-10003705,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders
2030,OFF-FA-10002163,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners
2031,OFF-EN-10003529,"GlobeWeis Manila Envelope, Recycled",Office Supplies,Envelopes
2032,OFF-LA-10000738,"Avery File Folder Labels, Adjustable",Office Supplies,Labels
2033,OFF-LA-10002180,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,Labels
2034,OFF-SU-10001442,"Acme Scissors, Steel",Office Supplies,Supplies
2035,OFF-SU-10001697,"Fiskars Scissors, Easy Grip",Office Supplies,Supplies
2036,OFF-ST-10004017,"Smead Trays, Industrial",Office Supplies,Storage
2037,OFF-ST-10003121,"Rogers Box, Industrial",Office Supplies,Storage
2038,OFF-EN-10003601,"GlobeWeis Clasp Envelope, Set of 50",Office Supplies,Envelopes
2039,OFF-AR-10001607,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art
2040,OFF-AR-10000404,"Stanley Pencil Sharpener, Easy-Erase",Office Supplies,Art
2041,OFF-SU-10004705,"Fiskars Ruler, Serrated",Office Supplies,Supplies
2042,OFF-AR-10001694,"Sanford Canvas, Blue",Office Supplies,Art
2043,OFF-LA-10004034,"Harbour Creations Color Coded Labels, Alphabetical",Office Supplies,Labels
2044,OFF-PA-10004727,"Eaton Note Cards, 8.5 x 11",Office Supplies,Paper
2045,OFF-FA-10002393,"Accos Push Pins, Bulk Pack",Office Supplies,Fasteners
2046,OFF-ST-10000154,"Smead Box, Single Width",Office Supplies,Storage
2047,OFF-SU-10003343,"Kleencut Shears, Steel",Office Supplies,Supplies
2048,OFF-EN-10002679,"Kraft Mailers, with clear poly window",Office Supplies,Envelopes
2049,OFF-BI-10000721,"Ibico Binder Covers, Recycled",Office Supplies,Binders
2050,OFF-BI-10000814,"Wilson Jones Binder, Recycled",Office Supplies,Binders
2051,OFF-LA-10000590,"Smead Color Coded Labels, 5000 Label Set",Office Supplies,Labels
2052,OFF-BI-10000335,"Cardinal 3-Hole Punch, Durable",Office Supplies,Binders
2053,OFF-EN-10001375,"GlobeWeis Mailers, with clear poly window",Office Supplies,Envelopes
2054,OFF-AP-10001548,"Hoover Toaster, Silver",Office Supplies,Appliances
2055,OFF-SU-10002962,"Acme Scissors, Serrated",Office Supplies,Supplies
2056,OFF-SU-10004496,"Kleencut Scissors, Easy Grip",Office Supplies,Supplies
2057,OFF-AR-10000799,"Sanford Highlighters, Easy-Erase",Office Supplies,Art
2058,OFF-AR-10004068,"Boston Markers, Fluorescent",Office Supplies,Art
2059,OFF-ST-10003810,"Tenex Box, Single Width",Office Supplies,Storage
2060,OFF-BI-10003903,"Cardinal Binder, Economy",Office Supplies,Binders
2061,OFF-FA-10004027,"OIC Staples, Bulk Pack",Office Supplies,Fasteners
2062,OFF-PA-10003774,"Enermax Computer Printout Paper, Recycled",Office Supplies,Paper
2063,OFF-BI-10000389,"Ibico Binding Machine, Clear",Office Supplies,Binders
2064,OFF-BI-10001150,"Avery Index Tab, Economy",Office Supplies,Binders
2065,OFF-AP-10003625,"Hoover Microwave, White",Office Supplies,Appliances
2066,OFF-LA-10003955,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels
2067,OFF-LA-10000990,"Harbour Creations Legal Exhibit Labels, Alphabetical",Office Supplies,Labels
2068,OFF-EN-10000776,"Jiffy Peel and Seal, Set of 50",Office Supplies,Envelopes
2069,OFF-BI-10002172,"Acco Binding Machine, Recycled",Office Supplies,Binders
2070,OFF-SU-10000164,"Kleencut Box Cutter, High Speed",Office Supplies,Supplies
2071,OFF-AP-10003380,"KitchenAid Coffee Grinder, Black",Office Supplies,Appliances
2072,OFF-BI-10003114,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders
2073,OFF-LA-10002575,"Smead Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
2074,OFF-LA-10000760,"Smead Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
2075,OFF-SU-10003535,"Elite Box Cutter, Easy Grip",Office Supplies,Supplies
2076,OFF-AR-10000503,"Stanley Pens, Blue",Office Supplies,Art
2077,OFF-AR-10002335,"Sanford Canvas, Fluorescent",Office Supplies,Art
2078,OFF-PA-10003686,"SanDisk Message Books, Multicolor",Office Supplies,Paper
2079,OFF-ST-10002354,"Eldon Lockers, Wire Frame",Office Supplies,Storage
2080,OFF-ST-10004377,"Rogers File Cart, Single Width",Office Supplies,Storage
2081,OFF-AR-10000058,"Stanley Canvas, Water Color",Office Supplies,Art
2082,OFF-AR-10002499,"Binney & Smith Pencil Sharpener, Easy-Erase",Office Supplies,Art
2083,OFF-SU-10001476,"Fiskars Scissors, Easy Grip",Office Supplies,Supplies
2084,OFF-AP-10002932,"Breville Refrigerator, White",Office Supplies,Appliances
2085,OFF-SU-10002653,"Kleencut Letter Opener, High Speed",Office Supplies,Supplies
2086,OFF-ST-10002085,"Tenex File Cart, Industrial",Office Supplies,Storage
2087,OFF-AR-10003816,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art
2088,OFF-PA-10003899,"SanDisk Memo Slips, Premium",Office Supplies,Paper
2089,OFF-AR-10003446,"BIC Highlighters, Water Color",Office Supplies,Art
2090,OFF-BI-10004541,"Wilson Jones Binder, Durable",Office Supplies,Binders
2091,OFF-SU-10004246,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies
2092,OFF-PA-10002011,"SanDisk Parchment Paper, Premium",Office Supplies,Paper
2093,OFF-AR-10001922,"Sanford Pens, Blue",Office Supplies,Art
2094,OFF-BI-10002799,"Cardinal Binder Covers, Clear",Office Supplies,Binders
2095,OFF-BI-10003166,"Cardinal Hole Reinforcements, Durable",Office Supplies,Binders
2096,OFF-BI-10002684,"Avery Hole Reinforcements, Clear",Office Supplies,Binders
2097,OFF-ST-10002042,"Fellowes Folders, Industrial",Office Supplies,Storage
2098,OFF-SU-10004230,"Kleencut Scissors, Serrated",Office Supplies,Supplies
2099,OFF-AR-10004780,"Stanley Markers, Blue",Office Supplies,Art
2100,OFF-ST-10004608,"Smead Shelving, Industrial",Office Supplies,Storage
2101,OFF-SU-10000723,"Kleencut Shears, Steel",Office Supplies,Supplies
2102,OFF-BI-10000501,"Cardinal Binder, Durable",Office Supplies,Binders
2103,OFF-ST-10004464,"Eldon Trays, Blue",Office Supplies,Storage
2104,OFF-EN-10000904,"Ames Mailers, with clear poly window",Office Supplies,Envelopes
2105,OFF-AR-10002156,"Stanley Highlighters, Blue",Office Supplies,Art
2106,OFF-AP-10004869,"KitchenAid Toaster, White",Office Supplies,Appliances
2107,OFF-SU-10003157,"Elite Letter Opener, Steel",Office Supplies,Supplies
2108,OFF-EN-10000274,"Kraft Business Envelopes, Recycled",Office Supplies,Envelopes
2109,OFF-BI-10003022,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders
2110,OFF-PA-10004385,"Eaton Parchment Paper, Premium",Office Supplies,Paper
2111,OFF-BI-10001808,"Ibico Index Tab, Clear",Office Supplies,Binders
2112,OFF-PA-10003906,"Eaton Memo Slips, Premium",Office Supplies,Paper
2113,OFF-ST-10002555,"Eldon Lockers, Industrial",Office Supplies,Storage
2114,OFF-BI-10001138,"Acco 3-Hole Punch, Clear",Office Supplies,Binders
2115,OFF-SU-10003098,"Kleencut Scissors, Easy Grip",Office Supplies,Supplies
2116,OFF-EN-10003721,"Jiffy Business Envelopes, Security-Tint",Office Supplies,Envelopes
2117,OFF-SU-10003236,"Fiskars Scissors, High Speed",Office Supplies,Supplies
2118,OFF-AP-10000672,"KitchenAid Stove, White",Office Supplies,Appliances
2119,OFF-FA-10000038,"Advantus Clamps, Metal",Office Supplies,Fasteners
2120,OFF-EN-10004525,"GlobeWeis Peel and Seal, Security-Tint",Office Supplies,Envelopes
2121,OFF-PA-10000994,"Enermax Message Books, 8.5 x 11",Office Supplies,Paper
2122,OFF-AP-10004978,"KitchenAid Coffee Grinder, Red",Office Supplies,Appliances
2123,OFF-FA-10000439,"Stockwell Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
2124,OFF-AR-10001208,"Binney & Smith Canvas, Water Color",Office Supplies,Art
2125,OFF-FA-10004705,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners
2126,OFF-BI-10001507,"Ibico Binder, Durable",Office Supplies,Binders
2127,OFF-AR-10002109,"Binney & Smith Sketch Pad, Fluorescent",Office Supplies,Art
2128,OFF-LA-10004094,"Avery Removable Labels, 5000 Label Set",Office Supplies,Labels
2129,OFF-BI-10003653,"Avery 3-Hole Punch, Durable",Office Supplies,Binders
2130,OFF-FA-10000263,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners
2131,OFF-SU-10000320,"Fiskars Shears, High Speed",Office Supplies,Supplies
2132,OFF-SU-10004711,"Acme Trimmer, Serrated",Office Supplies,Supplies
2133,OFF-ST-10003426,"Tenex Box, Wire Frame",Office Supplies,Storage
2134,OFF-SU-10001968,"Acme Scissors, Steel",Office Supplies,Supplies
2135,OFF-PA-10003571,"Enermax Cards & Envelopes, Recycled",Office Supplies,Paper
